strategy,symbol,trend_thr,min_gap_bars,risk_per_trade,sl_atr_mult,total_return,max_drawdown,profit_factor,win_rate,avg_trade,trade_count
trend,YNDX,3.0,20,0.002,2.5,7.390343306656888e-06,-2.5592825063314173e-05,1.015023202909129,0.47135480698303417,0.001817148587800481,376
trend,GAZP,3.0,20,0.002,2.5,0.0002625728585474718,-0.0003495611124385567,1.037490329027104,0.48306203255609326,0.05775909778871156,390
trend,ROSN,3.0,20,0.002,2.5,-2.553972158325646e-05,-0.00020272021586009714,0.9921384858927343,0.4835744680851064,-0.004347186652472691,518
trend,SBER,3.0,20,0.002,2.5,-0.00012940440888842275,-0.0003582039827570993,0.9818822177955256,0.493689559088674,-0.021210360414423014,521
trend,LKOH,3.0,20,0.002,2.5,-1.617796601949273e-05,-2.8123456039863548e-05,0.9464125244259425,0.4784058696014674,-0.0026976765081761916,526
trend,GMKN,3.0,20,0.002,2.5,2.7898941153958745e-05,-0.0008102314105740138,1.0025420885587575,0.4795563648402582,0.004618265378919932,558
trend,YNDX,3.0,25,0.001,1.5,7.856455197297052e-06,-2.4650155699301735e-05,1.0170731091889467,0.47903014416775885,0.0017161326337482607,348
trend,GAZP,3.0,25,0.001,1.5,4.783214190262619e-05,-0.00031138183497758654,1.0066522540118863,0.48697966166128115,0.009091834613692817,380
trend,ROSN,3.0,25,0.001,1.5,-0.0001467269590669229,-0.00025942806383716377,0.9540819168244944,0.4858757062146893,-0.02240448298471631,492
trend,SBER,3.0,25,0.001,1.5,-0.00012678296246337872,-0.00034962264150839584,0.9827755725948002,0.4959266802443992,-0.018443840916983225,496
trend,LKOH,3.0,25,0.001,1.5,-4.639146879759082e-06,-1.5079960838160211e-05,0.9843762968090525,0.4826368452030606,-0.0006826290288112313,506
trend,GMKN,3.0,25,0.001,1.5,0.00039276391977738356,-0.0005667692704597327,1.0362923732501488,0.4830128668497904,0.05678240852644161,530
trend,YNDX,3.0,25,0.001,2.0,5.89236759296341e-06,-1.8487662118871206e-05,1.0170732291131295,0.47903014416775885,0.001287105197219316,348
trend,GAZP,3.0,25,0.001,2.0,3.5882887941429686e-05,-0.00023354462138103216,1.006654046149494,0.48697966166128115,0.006820545132369772,380
trend,ROSN,3.0,25,0.001,2.0,-0.00011004590764429611,-0.0001945763667505762,0.9540817579397013,0.4858757062146893,-0.01680346734528635,492
trend,SBER,3.0,25,0.001,2.0,-9.508191970086788e-05,-0.0002622258022978441,0.9827769111846157,0.4959266802443992,-0.013832109354214505,496
trend,LKOH,3.0,25,0.001,2.0,-3.4793520673481737e-06,-1.1309984209617596e-05,0.9843763287947231,0.4826368452030606,-0.0005119705808285967,506
trend,GMKN,3.0,25,0.001,2.0,0.000294577246949812,-0.0004251018083641922,1.0362969658902812,0.4830128668497904,0.04258742908049945,530
trend,YNDX,3.0,25,0.001,2.5,4.713906647690891e-06,-1.4790151460331025e-05,1.0170733010678235,0.47903014416775885,0.0010296869042818227,348
trend,GAZP,3.0,25,0.001,2.5,2.8710525443731427e-05,-0.0001868396549103979,1.0066551214735562,0.48697966166128115,0.005457237301585538,380
trend,ROSN,3.0,25,0.001,2.5,-8.80370565022881e-05,-0.00015566364651620201,0.9540816626146983,0.4858757062146893,-0.013442824324673934,492
trend,SBER,3.0,25,0.001,2.5,-7.606299060369803e-05,-0.00020978487611178487,0.982777714323318,0.4959266802443992,-0.011065317224869656,496
trend,LKOH,3.0,25,0.001,2.5,-2.7834777694968338e-06,-9.047993886679428e-06,0.9843763479861565,0.4826368452030606,-0.000409575893087306,506
trend,GMKN,3.0,25,0.001,2.5,0.00023566386413653717,-0.0003400933778604509,1.0362997217249887,0.4830128668497904,0.03407024203215142,530
trend,YNDX,3.0,25,0.0015,1.5,1.1784578015650027e-05,-3.69750521724832e-05,1.0170728693417346,0.47903014416775885,0.002574176062841046,348
trend,GAZP,3.0,25,0.0015,1.5,7.171308622822004e-05,-0.0004670397739813259,1.006648669996012,0.48697966166128115,0.013631075124138189,380
trend,ROSN,3.0,25,0.0015,1.5,-0.00022008768493797515,-0.0003891208211548314,0.9540822346307813,0.4858757062146893,-0.033606304006413054,492
trend,SBER,3.0,25,0.0015,1.5,-0.00019019565030398145,-0.0005243986793689315,0.9827728953202375,0.4959266802443992,-0.02766884642186816,496
trend,LKOH,3.0,25,0.0015,1.5,-6.958752689745218e-06,-2.2619886932639943e-05,0.9843762328379015,0.4826368452030606,-0.0010239483063165578,506
trend,GMKN,3.0,25,0.0015,1.5,0.0005891286380816929,-0.0008500544917331432,1.036283189536052,0.4830128668497904,0.08517112015057916,530
trend,YNDX,3.0,25,0.0015,2.0,8.838492450813362e-06,-2.7731391153640317e-05,1.0170730492269997,0.47903014416775885,0.0019306449215217457,348
trend,GAZP,3.0,25,0.0015,2.0,5.380457345149914e-05,-0.00035029838068645347,1.0066513579755008,0.48697966166128115,0.010227062051200364,380
trend,ROSN,3.0,25,0.0015,2.0,-0.0001650673126654123,-0.0002918525827456664,0.9540819962714786,0.4858757062146893,-0.025204964523650328,492
trend,SBER,3.0,25,0.0015,2.0,-0.0001426348091958518,-0.0003933188559882561,0.9827749032880262,0.4959266802443992,-0.020749899504777656,496
trend,LKOH,3.0,25,0.0015,2.0,-5.219046309123954e-06,-1.6964945757091954e-05,0.984376280816241,0.4826368452030606,-0.000767958550495668,506
trend,GMKN,3.0,25,0.0015,2.0,0.00044185617818226497,-0.0006375967883890388,1.036290077125867,0.4830128668497904,0.06387974240020798,530
trend,YNDX,3.0,25,0.0015,2.5,7.070822251042941e-06,-2.218516189456121e-05,1.0170731571585736,0.47903014416775885,0.0015445221168929064,348
trend,GAZP,3.0,25,0.0015,2.5,4.305314285302231e-05,-0.00028024760910028146,1.0066529708565553,0.48697966166128115,0.008183452357525196,380
trend,ROSN,3.0,25,0.0015,2.5,-0.00013205459357223948,-0.00023348781049092882,0.954081853269109,0.4858757062146893,-0.02016408513853225,492
trend,SBER,3.0,25,0.0015,2.5,-0.00011410212123408314,-0.0003146646114750018,0.9827761080345234,0.4959266802443992,-0.016599086592098224,496
trend,LKOH,3.0,25,0.0015,2.5,-4.175228307423673e-06,-1.357197127327403e-05,0.9843763096033133,0.4826368452030606,-0.0006143655543562613,506
trend,GMKN,3.0,25,0.0015,2.5,0.00035348959553060944,-0.0005101042738681061,1.0362942102435484,0.4830128668497904,0.05110446660843171,530
trend,YNDX,3.0,25,0.002,1.5,1.5712630979436426e-05,-4.929982772905461e-05,1.01707262949606,0.47903014416775885,0.0034322042331482983,348
trend,GAZP,3.0,25,0.002,1.5,9.557061179421567e-05,-0.0006226757310709985,1.006645086325894,0.48697966166128115,0.018165864245227058,380
trend,ROSN,3.0,25,0.002,1.5,-0.00029344657452590184,-0.0005187993969869575,0.9540825524860017,0.4858757062146893,-0.04480784463671536,492
trend,SBER,3.0,25,0.002,1.5,-0.00025362247236748736,-0.000699151198451875,0.9827702179190806,0.4959266802443992,-0.036895908112817094,496
trend,LKOH,3.0,25,0.002,1.5,-9.27838007946935e-06,-3.015977681064541e-05,0.9843761688670043,0.4826368452030606,-0.0013652707591868495,506
trend,GMKN,3.0,25,0.002,1.5,0.0007854818386756612,-0.0011332734514735154,1.0362740079097073,0.4830128668497904,0.11355816664387967,530
trend,YNDX,3.0,25,0.002,2.0,1.1784578015650027e-05,-3.69750521724832e-05,1.0170728693417346,0.47903014416775885,0.002574176062841046,348
trend,GAZP,3.0,25,0.002,2.0,7.171308622822004e-05,-0.0004670397739813259,1.006648669996012,0.48697966166128115,0.013631075124138211,380
trend,ROSN,3.0,25,0.002,2.0,-0.00022008768493797515,-0.0003891208211548314,0.9540822346307813,0.4858757062146893,-0.03360630400641306,492
trend,SBER,3.0,25,0.002,2.0,-0.00019019565030398145,-0.0005243986793689315,0.9827728953202375,0.4959266802443992,-0.027668846421868145,496
trend,LKOH,3.0,25,0.002,2.0,-6.958752689745218e-06,-2.2619886932639943e-05,0.9843762328379014,0.4826368452030606,-0.0010239483063165572,506
trend,GMKN,3.0,25,0.002,2.0,0.0005891286380816929,-0.0008500544917331432,1.036283189536052,0.4830128668497904,0.08517112015057916,530
trend,YNDX,3.0,25,0.002,2.5,9.42771270717735e-06,-2.958012879872296e-05,1.0170730132498775,0.47903014416775885,0.0020593518364269373,348
trend,GAZP,3.0,25,0.002,2.5,5.738732983551209e-05,-0.0003736476485883822,1.0066508203640432,0.48697966166128115,0.010908064975400715,380
trend,ROSN,3.0,25,0.002,2.5,-0.000176071469744854,-0.0003113068686183551,0.9540820439411369,0.4858757062146893,-0.02688524503663687,492
trend,SBER,3.0,25,0.002,2.5,-0.00015214634132398874,-0.00041953587905729783,0.9827745017001648,0.4959266802443992,-0.022133596352052903,496
trend,LKOH,3.0,25,0.002,2.5,-5.566986614136127e-06,-1.8095935621742498e-05,0.9843762712205618,0.4826368452030606,-0.0008191563587678937,506
trend,GMKN,3.0,25,0.002,2.5,0.0004713111881049503,-0.0006800913110460716,1.0362886995139433,0.4830128668497904,0.06813809282996519,530
trend,YNDX,3.0,30,0.001,1.5,6.783377195951346e-06,-3.2930537253617054e-05,1.013805570022884,0.48153967007069914,0.0013321636284337626,328
trend,GAZP,3.0,30,0.001,1.5,0.0002720776489109067,-0.0003453810025330073,1.0330185230454505,0.49645390070921985,0.047064115016574495,360
trend,ROSN,3.0,30,0.001,1.5,-0.00015916178764519007,-0.0003109891187980107,0.955565987300077,0.48788456302749794,-0.02166645625445461,470
trend,SBER,3.0,30,0.001,1.5,-3.102855013570327e-05,-0.00038373218595799674,0.9962332641563327,0.4956544298871449,-0.004024977316854772,476
trend,LKOH,3.0,30,0.001,1.5,-2.338761202769213e-05,-3.7060938817390365e-05,0.932992788880925,0.48538622129436326,-0.003051619523447834,489
trend,GMKN,3.0,30,0.001,1.5,9.338392368118953e-05,-0.0006282615164426852,1.0077249342483967,0.4836899791231733,0.012184749958392603,504
trend,YNDX,3.0,30,0.001,2.0,5.087564648009746e-06,-2.4697994482791863e-05,1.0138056825133845,0.48153967007069914,0.0009991289567950487,328
trend,GAZP,3.0,30,0.001,2.0,0.00020406197405509197,-0.0002590461697506985,1.033020337784423,0.49645390070921985,0.035298732754707296,360
trend,ROSN,3.0,30,0.001,2.0,-0.00011937199522904507,-0.00023324984145933758,0.9555658016098025,0.48788456302749794,-0.016249931286287787,470
trend,SBER,3.0,30,0.001,2.0,-2.3264007282808308e-05,-0.00028781004689149015,0.9962345439260984,0.4956544298871449,-0.0030177723806910773,476
trend,LKOH,3.0,30,0.001,2.0,-1.7540728408649287e-05,-2.7795804306673944e-05,0.9329928644433465,0.48538622129436326,-0.0022887171723124117,489
trend,GMKN,3.0,30,0.001,2.0,7.005192907882929e-05,-0.000471228348376207,1.007726725549108,0.4836899791231733,0.009140387405897335,504
trend,YNDX,3.0,30,0.001,2.5,4.070066958794527e-06,-1.97584395268402e-05,1.0138057500078024,0.48153967007069914,0.0007993061584535821,328
trend,GAZP,3.0,30,0.001,2.5,0.00016325137280936985,-0.00020724193656918022,1.033021426648052,0.49645390070921985,0.028239296455527793,360
trend,ROSN,3.0,30,0.001,2.5,-9.549791031626675e-05,-0.000186603714422362,0.9555656902036582,0.48788456302749794,-0.012999987791475638,470
trend,SBER,3.0,30,0.001,2.5,-1.8607651253832458e-05,-0.0002302532732386675,0.9962353117616651,0.4956544298871449,-0.0024137568107157233,476
trend,LKOH,3.0,30,0.001,2.5,-1.4032592033030866e-05,-2.223669153844643e-05,0.9329929097807748,0.48538622129436326,-0.0018309749521156597,489
trend,GMKN,3.0,30,0.001,2.5,5.604825649241363e-05,-0.0003769981409256218,1.0077278003705716,0.4836899791231733,0.007313185867996488,504
trend,YNDX,3.0,30,0.0015,1.5,1.0174938789297983e-05,-4.9395439712274225e-05,1.0138053450426179,0.48153967007069914,0.0019982205006478892,328
trend,GAZP,3.0,30,0.0015,1.5,0.00040810151804993033,-0.0005180298355247359,1.033014893694019,0.49645390070921985,0.07059358554746673,360
trend,ROSN,3.0,30,0.0015,1.5,-0.00023874006310053986,-0.00046645167065484383,0.9555663587307518,0.48788456302749794,-0.032499327947255574,470
trend,SBER,3.0,30,0.0015,1.5,-4.6572446177672866e-05,-0.0005755546517808297,0.9962307044524605,0.4956544298871449,-0.0060413083639565815,476
trend,LKOH,3.0,30,0.0015,1.5,-3.508134048990641e-05,-5.5591007453670294e-05,0.932992637755927,0.48538622129436326,-0.0045774191662186344,489
trend,GMKN,3.0,30,0.0015,1.5,0.00014001993707424276,-0.0009422634449157696,1.0077213519034323,0.4836899791231733,0.01826982477481342,504
trend,YNDX,3.0,30,0.0015,2.0,7.631275532160586e-06,-3.704678575355835e-05,1.0138055137777253,0.48153967007069914,0.0014986794053740758,328
trend,GAZP,3.0,30,0.0015,2.0,0.0003060845514493149,-0.00038854581475478156,1.0330176156917796,0.49645390070921985,0.052946644429911725,360
trend,ROSN,3.0,30,0.0015,2.0,-0.0001790565201932326,-0.0003498567570553446,0.9555660801514797,0.48788456302749794,-0.024374696459741288,470
trend,SBER,3.0,30,0.0015,2.0,-3.491267286359623e-05,-0.00043169052887315207,0.9962326242509079,0.4956544298871449,-0.004528819933007861,476
trend,LKOH,3.0,30,0.0015,2.0,-2.631104899020187e-05,-4.169348102456283e-05,0.9329927510996948,0.48538622129436326,-0.0034330700665795083,489
trend,GMKN,3.0,30,0.0015,2.0,0.0001050464241050264,-0.0007067700490677176,1.0077240386300992,0.4836899791231733,0.013706474961510891,504
trend,YNDX,3.0,30,0.0015,2.5,6.105054716876168e-06,-2.9637527468540092e-05,1.0138056150190544,0.48153967007069914,0.0011989502586188282,328
trend,GAZP,3.0,30,0.0015,2.5,0.00024487167809805754,-0.000310847902773026,1.0330192489359784,0.49645390070921985,0.0423580138554087,360
trend,ROSN,3.0,30,0.0015,2.5,-0.0001432459230477079,-0.0002798940480057688,0.955565913021962,0.48788456302749794,-0.019499853396087,470
trend,SBER,3.0,30,0.0015,2.5,-2.792214057623088e-05,-0.0003453642028643511,0.9962337760708124,0.4956544298871449,-0.0036220184947715634,476
trend,LKOH,3.0,30,0.0015,2.5,-2.1048860131100966e-05,-3.335489302858097e-05,0.9329928191058996,0.48538622129436326,-0.0027464587853729162,489
trend,GMKN,3.0,30,0.0015,2.5,8.405224482199714e-05,-0.0005654508257532109,1.0077256507584225,0.4836899791231733,0.010967150942310305,504
trend,YNDX,3.0,30,0.002,1.5,1.3566415711707691e-05,-6.586009806319737e-05,1.0138051200633322,0.48153967007069914,0.002664260744640028,328
trend,GAZP,3.0,30,0.002,1.5,0.0005441154066156972,-0.0006906508952290169,1.0330112645112344,0.49645390070921985,0.09412132963425614,360
trend,ROSN,3.0,30,0.002,1.5,-0.00031831659229031306,-0.0006218928875305618,0.9555667302282604,0.48788456302749794,-0.043331961923531816,470
trend,SBER,3.0,30,0.002,1.5,-6.213608899896528e-05,-0.0007673480373416863,0.9962281445294469,0.4956544298871449,-0.008060200933839454,476
trend,LKOH,3.0,30,0.002,1.5,-4.67750172503667e-05,-7.412080891266992e-05,0.9329924866307231,0.48538622129436326,-0.006103212062937183,489
trend,GMKN,3.0,30,0.002,1.5,0.00018661864585989285,-0.0012561795125380915,1.00771776990038,0.4836899791231733,0.024350032079846335,504
trend,YNDX,3.0,30,0.002,2.0,1.0174938789297983e-05,-4.9395439712274225e-05,1.0138053450426179,0.48153967007069914,0.001998220500647892,328
trend,GAZP,3.0,30,0.002,2.0,0.00040810151804993033,-0.0005180298355247359,1.033014893694019,0.49645390070921985,0.07059358554746673,360
trend,ROSN,3.0,30,0.002,2.0,-0.00023874006310053986,-0.00046645167065484383,0.9555663587307518,0.48788456302749794,-0.03249932794725557,470
trend,SBER,3.0,30,0.002,2.0,-4.6572446177672866e-05,-0.0005755546517808297,0.9962307044524606,0.4956544298871449,-0.006041308363956575,476
trend,LKOH,3.0,30,0.002,2.0,-3.508134048990641e-05,-5.5591007453670294e-05,0.9329926377559271,0.48538622129436326,-0.0045774191662186344,489
trend,GMKN,3.0,30,0.002,2.0,0.00014001993707424276,-0.0009422634449157696,1.0077213519034323,0.4836899791231733,0.018269824774813394,504
trend,YNDX,3.0,30,0.002,2.5,8.140011993784668e-06,-3.9516527530203405e-05,1.0138054800306597,0.48153967007069914,0.001598588372695485,328
trend,GAZP,3.0,30,0.002,2.5,0.00032648839373772276,-0.00041444386879130324,1.0330170712846376,0.49645390070921985,0.056476110316183804,360
trend,ROSN,3.0,30,0.002,2.5,-0.00019099330734628772,-0.00037317669990066804,0.9555661358643267,0.48788456302749794,-0.02599963345306672,470
trend,SBER,3.0,30,0.002,2.5,-3.724373891322852e-05,-0.00046046466213500725,0.9962322403010794,0.4956544298871449,-0.004831202349612509,476
trend,LKOH,3.0,30,0.002,2.5,-2.8065109616726147e-05,-4.4472998333433544e-05,0.9329927284309508,0.48538622129436326,-0.003661940190078417,489
trend,GMKN,3.0,30,0.002,2.5,0.00011204280532051136,-0.0007538725923650347,1.007723501269379,0.4836899791231733,0.01461936395101006,504
