feature,bin_idx,bin_low,bin_high,trades,win_rate,pf,mean_pnl_rel,symbol,profile,share
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,10,0.7,1.2665708685725428,0.00042942918267664985,SNGS,range_v2_conservative,0.0004329566610382301
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,10,0.7,1.2665708685725428,0.00042942918267664985,SNGS,,0.0004329566610382301
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.5714285714285714,1.1150488819750102,0.0001438672853103572,TATN,range_v0_aggressive,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.5714285714285714,1.1150488819750102,0.0001438672853103572,TATN,range_v0_baseline,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.5714285714285714,1.1150488819750102,0.0001438672853103572,TATN,range_v0_conservative,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.5714285714285714,1.1150488819750102,0.0001438672853103572,TATN,range_v2_aggressive,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.5714285714285714,1.1150488819750102,0.0001438672853103572,TATN,range_v2_balanced,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.5714285714285714,1.1150488819750102,0.0001438672853103572,TATN,range_v2_conservative,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.5714285714285714,1.1150488819750102,0.0001438672853103572,TATN,,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,35,0.4857142857142857,1.0946540090633774,0.0001035863175589616,VKCO,range_v0_aggressive,0.0015153483136338053
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,35,0.4857142857142857,1.0946540090633774,0.0001035863175589616,VKCO,range_v0_baseline,0.0015153483136338053
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,35,0.4857142857142857,1.0946540090633774,0.0001035863175589616,VKCO,range_v0_conservative,0.0015153483136338053
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,35,0.4857142857142857,1.0946540090633774,0.0001035863175589616,VKCO,range_v2_aggressive,0.0015153483136338053
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,35,0.4857142857142857,1.0946540090633774,0.0001035863175589616,VKCO,range_v2_balanced,0.0015153483136338053
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,35,0.4857142857142857,1.0946540090633774,0.0001035863175589616,VKCO,range_v2_conservative,0.0015153483136338053
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,35,0.4857142857142857,1.0946540090633774,0.0001035863175589616,VKCO,,0.0015153483136338053
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,36,0.5,1.1151798985346808,0.00013346103586883525,YNDX,range_v0_aggressive,0.0015586439797376282
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,36,0.5,1.1151798985346808,0.00013346103586883525,YNDX,range_v0_baseline,0.0015586439797376282
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,36,0.5,1.1151798985346808,0.00013346103586883525,YNDX,range_v0_conservative,0.0015586439797376282
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,36,0.5,1.1151798985346808,0.00013346103586883525,YNDX,range_v2_aggressive,0.0015586439797376282
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,36,0.5,1.1151798985346808,0.00013346103586883525,YNDX,range_v2_balanced,0.0015586439797376282
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,36,0.5,1.1151798985346808,0.00013346103586883525,YNDX,range_v2_conservative,0.0015586439797376282
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,36,0.5,1.1151798985346808,0.00013346103586883525,YNDX,,0.0015586439797376282
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.46153846153846156,0.8833311650142226,-0.00013619544056891542,CHMF,range_v0_aggressive,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.46153846153846156,0.8833311650142226,-0.00013619544056891542,CHMF,range_v0_baseline,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.46153846153846156,0.8833311650142226,-0.00013619544056891542,CHMF,range_v0_conservative,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.46153846153846156,0.8833311650142226,-0.00013619544056891542,CHMF,range_v2_aggressive,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.46153846153846156,0.8833311650142226,-0.00013619544056891542,CHMF,range_v2_balanced,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.46153846153846156,0.8833311650142226,-0.00013619544056891542,CHMF,range_v2_conservative,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.46153846153846156,0.8833311650142226,-0.00013619544056891542,CHMF,,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.3724223857523599,0.0004034395665430571,GAZP,range_v0_aggressive,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.3724223857523599,0.0004034395665430571,GAZP,range_v0_baseline,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.3724223857523599,0.0004034395665430571,GAZP,range_v0_conservative,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.3724223857523599,0.0004034395665430571,GAZP,range_v2_aggressive,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.3724223857523599,0.0004034395665430571,GAZP,range_v2_balanced,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.3724223857523599,0.0004034395665430571,GAZP,range_v2_conservative,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.3724223857523599,0.0004034395665430571,GAZP,,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.38461538461538464,0.6080165492895161,-0.0006382721373060076,GMKN,range_v0_aggressive,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.38461538461538464,0.6080165492895161,-0.0006382721373060076,GMKN,range_v0_baseline,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.38461538461538464,0.6080165492895161,-0.0006382721373060076,GMKN,range_v0_conservative,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.38461538461538464,0.6080165492895161,-0.0006382721373060076,GMKN,range_v2_aggressive,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.38461538461538464,0.6080165492895161,-0.0006382721373060076,GMKN,range_v2_balanced,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.38461538461538464,0.6080165492895161,-0.0006382721373060076,GMKN,range_v2_conservative,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,13,0.38461538461538464,0.6080165492895161,-0.0006382721373060076,GMKN,,0.0005628436593496991
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.9696441500413295,0.0007577689429014379,LKOH,range_v0_aggressive,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.9696441500413295,0.0007577689429014379,LKOH,range_v0_baseline,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.9696441500413295,0.0007577689429014379,LKOH,range_v0_conservative,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.9696441500413295,0.0007577689429014379,LKOH,range_v2_aggressive,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.9696441500413295,0.0007577689429014379,LKOH,range_v2_balanced,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.9696441500413295,0.0007577689429014379,LKOH,range_v2_conservative,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.5,1.9696441500413295,0.0007577689429014379,LKOH,,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.6428571428571429,2.240831343427632,0.0010590058380100002,MGNT,range_v0_aggressive,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.6428571428571429,2.240831343427632,0.0010590058380100002,MGNT,range_v0_baseline,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.6428571428571429,2.240831343427632,0.0010590058380100002,MGNT,range_v0_conservative,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.6428571428571429,2.240831343427632,0.0010590058380100002,MGNT,range_v2_aggressive,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.6428571428571429,2.240831343427632,0.0010590058380100002,MGNT,range_v2_balanced,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.6428571428571429,2.240831343427632,0.0010590058380100002,MGNT,range_v2_conservative,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,14,0.6428571428571429,2.240831343427632,0.0010590058380100002,MGNT,,0.0006061393254535221
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,8,0.125,0.19468740173384608,-0.0024966479985312,MTSS,range_v0_aggressive,0.0003463653288305841
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,8,0.125,0.19468740173384608,-0.0024966479985312,MTSS,range_v0_baseline,0.0003463653288305841
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,8,0.125,0.19468740173384608,-0.0024966479985312,MTSS,range_v0_conservative,0.0003463653288305841
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,8,0.125,0.19468740173384608,-0.0024966479985312,MTSS,range_v2_aggressive,0.0003463653288305841
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,8,0.125,0.19468740173384608,-0.0024966479985312,MTSS,range_v2_balanced,0.0003463653288305841
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,8,0.125,0.19468740173384608,-0.0024966479985312,MTSS,range_v2_conservative,0.0003463653288305841
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,8,0.125,0.19468740173384608,-0.0024966479985312,MTSS,,0.0003463653288305841
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,17,0.35294117647058826,0.45939955107400504,-0.0007965818776187353,NLMK,range_v0_aggressive,0.0007360263237649911
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,17,0.35294117647058826,0.45939955107400504,-0.0007965818776187353,NLMK,range_v0_baseline,0.0007360263237649911
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,17,0.35294117647058826,0.45939955107400504,-0.0007965818776187353,NLMK,range_v0_conservative,0.0007360263237649911
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,17,0.35294117647058826,0.45939955107400504,-0.0007965818776187353,NLMK,range_v2_aggressive,0.0007360263237649911
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,17,0.35294117647058826,0.45939955107400504,-0.0007965818776187353,NLMK,range_v2_balanced,0.0007360263237649911
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,17,0.35294117647058826,0.45939955107400504,-0.0007965818776187353,NLMK,range_v2_conservative,0.0007360263237649911
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,17,0.35294117647058826,0.45939955107400504,-0.0007965818776187353,NLMK,,0.0007360263237649911
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,26,0.11538461538461539,0.16077881409805428,-0.00170359886883065,NVTK,range_v0_aggressive,0.0011256873186993983
dist_from_ma,1,-0.057195197321045,-0.0395799015280444,26,0.11538461538461539,0.16077881409805428,-0.00170359886883065,NVTK,range_v0_baseline,0.0011256873186993983
