timestamp,symbol,side,quantity,price,commission,signal,risk_score,filters_passed
2024-02-15 19:00:00+00:00,GMKN,SELL,292.8576193792668,151.6,22.19860754894842,1.0,1.0,True
2024-02-16 10:00:00+00:00,SBER,BUY,153.3025075531222,290.5,22.267189222091,1.0,1.0,True
2024-02-16 10:00:00+00:00,GMKN,BUY,293.19054101234804,152.3,22.326459698090304,1.0,1.0,True
2024-02-16 10:30:00+00:00,SBER,SELL,306.09513798611005,291.46,44.60724445871582,-1.0,1.0,True
2024-02-16 10:30:00+00:00,GMKN,SELL,293.19054101234804,151.9,22.267821589887834,1.0,1.0,True
2024-02-16 10:40:00+00:00,SBER,BUY,152.79263043298783,292.02,22.309251969520552,0.0,1.0,True
2024-02-16 10:40:00+00:00,GAZP,BUY,249.74184779688602,161.59,20.177892592749405,1.0,1.0,True
2024-02-16 10:40:00+00:00,GMKN,BUY,292.3782390860395,152.7,22.323078554219116,1.0,1.0,True
2024-02-16 10:50:00+00:00,SBER,BUY,152.52078920510195,291.89,22.259646580538604,1.0,1.0,True
2024-02-16 10:50:00+00:00,GAZP,SELL,249.74184779688602,161.59,20.177892592749405,1.0,1.0,True
2024-02-16 10:50:00+00:00,GMKN,SELL,292.3782390860395,152.0,22.220746170539,1.0,1.0,True
2024-02-16 11:00:00+00:00,SBER,SELL,152.52078920510195,291.77,22.250495333186297,1.0,1.0,True
2024-02-16 11:20:00+00:00,SBER,SELL,133.6224588569969,291.52,19.476809602995864,-1.0,1.0,True
2024-02-16 11:30:00+00:00,SBER,BUY,133.6224588569969,291.27,19.46010679563874,1.0,1.0,True
2024-02-16 11:40:00+00:00,LKOH,BUY,6.118387180443161,7274.4,22.253797852707862,1.0,1.0,True
2024-02-16 11:50:00+00:00,GMKN,BUY,229.28705879698373,153.0,17.540459997969254,1.0,1.0,True
2024-02-16 12:00:00+00:00,LKOH,SELL,6.118387180443161,7268.6,22.236054529884584,1.0,1.0,True
2024-02-16 12:00:00+00:00,GMKN,SELL,229.28705879698373,151.5,17.36849470387152,1.0,1.0,True
2024-02-16 14:20:00+00:00,SBER,BUY,152.89397363362042,290.98,22.244544223955437,1.0,1.0,True
2024-02-16 14:20:00+00:00,LKOH,BUY,6.13071962909342,7256.4,22.243476958276744,1.0,1.0,True
2024-02-16 14:30:00+00:00,ROSN,BUY,75.50931124231634,588.88,22.232961602187626,1.0,1.0,True
2024-02-16 14:40:00+00:00,LKOH,SELL,6.13071962909342,7230.6,22.164390675061444,1.0,1.0,True
2024-02-16 14:40:00+00:00,GMKN,BUY,292.62351531869757,152.3,22.283280691518822,1.0,1.0,True
2024-02-16 14:40:00+00:00,ROSN,SELL,75.50931124231634,588.12,22.204268063915546,-1.0,1.0,True
2024-02-16 14:50:00+00:00,SBER,SELL,152.89397363362042,289.23,22.110761997026017,-1.0,1.0,True
2024-02-16 14:50:00+00:00,LKOH,BUY,6.141839010930276,7235.4,22.21933098984246,1.0,1.0,True
2024-02-16 14:50:00+00:00,ROSN,BUY,75.5653520008172,588.08,22.21923610232029,1.0,1.0,True
2024-02-16 15:00:00+00:00,ROSN,SELL,75.5653520008172,587.92,22.213190874160226,-1.0,1.0,True
2024-02-16 15:10:00+00:00,LKOH,SELL,6.141839010930276,7214.6,22.15545586412879,1.0,1.0,True
2024-02-16 15:10:00+00:00,GMKN,SELL,292.62351531869757,150.5,22.019919527731993,1.0,1.0,True
2024-02-16 15:20:00+00:00,SBER,BUY,153.68385594023053,289.07,22.21269611832122,1.0,1.0,True
2024-02-16 15:20:00+00:00,GAZP,BUY,274.7960514751886,161.68,22.214512801254248,1.0,1.0,True
2024-02-16 15:30:00+00:00,LKOH,BUY,6.152939975080969,7216.4,22.20103801808715,1.0,1.0,True
2024-02-16 15:30:00+00:00,GMKN,BUY,294.46620811900965,151.2,22.26164533379713,1.0,1.0,True
2024-02-16 15:30:00+00:00,ROSN,BUY,75.63174322491146,587.08,22.200941906240512,1.0,1.0,True
2024-02-16 15:40:00+00:00,SBER,SELL,153.68385594023053,286.92,22.047485973185474,1.0,1.0,True
2024-02-16 15:40:00+00:00,GAZP,SELL,274.7960514751886,161.27,22.158179610701836,1.0,1.0,True
2024-02-16 15:40:00+00:00,LKOH,SELL,6.152939975080969,7212.1,22.18780919714073,1.0,1.0,True
2024-02-16 15:40:00+00:00,GMKN,SELL,294.46620811900965,150.0,22.084965608925724,1.0,1.0,True
2024-02-16 15:40:00+00:00,ROSN,SELL,75.63174322491146,586.42,22.175983430976288,-1.0,1.0,True
2024-02-16 18:10:00+00:00,ROSN,BUY,75.80341035661569,585.38,22.186900177277845,1.0,1.0,True
2024-02-16 18:20:00+00:00,LKOH,SELL,5.643696980001684,7226.6,20.392370297840085,-1.0,1.0,True
2024-02-16 18:30:00+00:00,LKOH,BUY,5.643696980001684,7218.9,20.370642064467077,1.0,1.0,True
2024-02-16 18:30:00+00:00,ROSN,SELL,75.80341035661569,583.02,22.097452153057038,1.0,1.0,True
2024-02-16 18:40:00+00:00,GMKN,BUY,295.35022862621514,150.6,22.239872215553998,1.0,1.0,True
2024-02-16 19:10:00+00:00,GMKN,SELL,295.35022862621514,149.9,22.136499635534825,0.0,1.0,True
